214	0531
215	0121
216	0454
217	0183
218	0397
219	044
220	0687
221	01351
222	0488
223	01001
224	01271
225	01052
226	01195
227	0203
228	0586
229	0601
230	032
231	0719
232	0166
233	0311
234	0578
235	0870
236	0483
237	0629
238	0859
239	0188
240	0464
241	0202
242	0580
243	0496
244	0221
245	01297
246	0699
247	01060
248	01249
249	01275
250	01042
251	0367
252	069
253	01393
254	01214
255	0521
256	01427
257	01187
258	0277
259	0455
260	065
261	01321
262	0238
263	01331
264	0270
265	0204
266	01111
267	0305
268	0512
269	0984
270	0124
271	0624
272	0116
273	0561
274	0676
275	0430
276	0728
277	0851
278	0410
279	0128
280	01102
281	019
282	01384
283	0541
284	0608
285	01388
286	0652
287	01188
288	0510
289	0259
290	01174
291	0679
292	0755
293	0156
294	0132
295	0845
296	0983
297	01071
298	0434
299	0113
300	0765
301	0134
302	0804
303	01280
304	0768
305	01399
306	0343
307	0289
308	0235
309	01170
310	0721
311	0208
312	0534
313	066
314	01312
315	0140
316	0185
317	0220
318	01270
319	0131
320	01050
321	0403
322	0796
323	0264
324	078
325	0514
326	0654
327	0999
328	0214
329	0450
330	0593
331	0365
332	01016
333	0230
334	0298
335	0314
336	0232
337	0158
338	0200
339	0641
340	0639
341	0690
342	0749
343	0659
344	0197
345	0814
346	0577
347	0152
348	01322
349	041
350	0261
351	01010
352	01360
353	073
354	0645
355	0554
356	0976
357	01361
358	01362
359	0299
360	0193
361	0182
362	0808
363	0114
364	01257
365	0551
366	0233
367	01402
368	056
369	010
370	0878
371	0375
372	0957
373	01094
374	0295
375	0933
376	0379
377	0452
378	0985
379	0482
380	052
381	0857
382	0279
383	01307
384	0167
385	0958
386	0977
387	0304
388	0236
389	0420
390	0587
391	0491
392	0227
393	0280
394	0935
395	0306
396	0539
397	01311
398	0570
399	01292
400	0523
401	01207
402	01316
403	035
404	0807
405	0137
406	0284
407	0827
408	0161
409	01039
410	01410
411	0677
412	01230
413	0681
414	0448
415	0273
416	0856
417	01092
418	01356
419	0307
420	01247
421	0411
422	0462
423	0425
424	075
425	0479
426	0626
427	094
428	0548
429	0163
430	0560
431	0546
432	025
433	0251
434	01329
435	01355
436	01314
437	014
438	0123
439	01368
440	0522
441	085
442	0584
443	0392
444	0341
445	0296
446	01420
447	0334
448	0139
449	040
450	0274
451	01400
452	0440
453	046
454	01125
455	01390
456	0790
457	01133
458	01435
459	01151
460	0376
461	0689
462	01041
463	01392
464	0337
465	01337
466	0515
467	01293
468	0542
469	0632
470	0331
471	0442
472	01303
473	0489
474	0550
475	0649
476	023
477	0778
478	01080
479	01250
480	0694
481	0720
482	01332
483	0695
484	0686
485	0362
486	01357
487	0148
488	062
489	0266
490	0170
491	0571
492	01387
493	01144
494	0321
495	01025
496	0271
497	01341
498	061
499	0438
500	01305
501	01153
502	0979
503	0487
504	01104
505	055
506	0938
507	0706
508	0555
509	0591
510	01049
511	01173
512	0282
513	01304
514	0653
515	01032
516	0533
517	01040
518	01181
519	0239
520	04
521	0747
522	0247
523	0940
524	05
525	089
526	0565
527	0415
528	0800
529	0880
530	0186
531	01216
532	01211
533	0620
534	01236
535	0711
536	0224
537	0447
538	0743
539	01245
540	01093
541	0445
542	0527
543	0603
544	0866
545	0368
546	01152
547	0692
548	0744
549	076
550	0466
551	0558
552	0478
553	0621
554	01298
555	0543
556	0592
557	0126
558	0363
559	099
560	0212
561	0575
562	01426
563	0240
564	0384
565	0525
566	01011
567	0562
568	0326
569	0443
570	0822
571	01268
572	0511
573	0180
574	0231
575	0395
576	01274
577	0837
578	0930
579	02
580	0178
581	0769
582	0265
583	0234
584	0209
585	0329
586	01405
587	01369
588	01380
589	0110
590	0360
591	0931
592	098
593	0323
594	0120
595	0675
596	01286
597	0151
598	0735
599	0145
600	0241
601	01117
602	0782
603	0557
604	0476
605	0628
606	0315
607	0325
608	01157
609	0285
610	0377
611	0684
612	0953
613	0532
614	0729
615	0492
616	01401
617	0283
