0000083	Renal insufficiency	http://purl.obolibrary.org/obo/HP_0000083
0000085	Horseshoe kidney	http://purl.obolibrary.org/obo/HP_0000085
0000086	Ectopic kidney	http://purl.obolibrary.org/obo/HP_0000086
0000089	Renal hypoplasia	http://purl.obolibrary.org/obo/HP_0000089
0000090	Nephronophthisis	http://purl.obolibrary.org/obo/HP_0000090
0000091	Abnormal renal tubule morphology	http://purl.obolibrary.org/obo/HP_0000091
0000092	Renal tubular atrophy	http://purl.obolibrary.org/obo/HP_0000092
0000093	Proteinuria	http://purl.obolibrary.org/obo/HP_0000093
0000095	Abnormal renal glomerulus morphology	http://purl.obolibrary.org/obo/HP_0000095
0000096	obsolete Renal glomerular fibrosis	http://purl.obolibrary.org/obo/HP_0000096
0000097	Focal segmental glomerulosclerosis	http://purl.obolibrary.org/obo/HP_0000097
0000098	Tall stature	http://purl.obolibrary.org/obo/HP_0000098
0000099	Glomerulonephritis	http://purl.obolibrary.org/obo/HP_0000099
0000100	Nephrotic syndrome	http://purl.obolibrary.org/obo/HP_0000100
0000103	Polyuria	http://purl.obolibrary.org/obo/HP_0000103
0000104	Renal agenesis	http://purl.obolibrary.org/obo/HP_0000104
0000105	Enlarged kidney	http://purl.obolibrary.org/obo/HP_0000105
0000107	Renal cyst	http://purl.obolibrary.org/obo/HP_0000107
0000108	Renal corticomedullary cysts	http://purl.obolibrary.org/obo/HP_0000108
0000110	Renal dysplasia	http://purl.obolibrary.org/obo/HP_0000110
0000111	Renal juxtaglomerular cell hypertrophy/hyperplasia	http://purl.obolibrary.org/obo/HP_0000111
0000112	Nephropathy	http://purl.obolibrary.org/obo/HP_0000112
0000113	Polycystic kidney dysplasia	http://purl.obolibrary.org/obo/HP_0000113
0000114	Proximal tubulopathy	http://purl.obolibrary.org/obo/HP_0000114
0000117	Renal phosphate wasting	http://purl.obolibrary.org/obo/HP_0000117
0000118	Phenotypic abnormality	http://purl.obolibrary.org/obo/HP_0000118
0000119	Abnormality of the genitourinary system	http://purl.obolibrary.org/obo/HP_0000119
0000121	Nephrocalcinosis	http://purl.obolibrary.org/obo/HP_0000121
0000122	Unilateral renal agenesis	http://purl.obolibrary.org/obo/HP_0000122
0000123	Nephritis	http://purl.obolibrary.org/obo/HP_0000123
0000235	Abnormality of the fontanelles or cranial sutures	http://purl.obolibrary.org/obo/HP_0000235
0000236	Abnormality of the anterior fontanelle	http://purl.obolibrary.org/obo/HP_0000236
0000237	Small anterior fontanelle	http://purl.obolibrary.org/obo/HP_0000237
0000238	Hydrocephalus	http://purl.obolibrary.org/obo/HP_0000238
0000239	Large fontanelles	http://purl.obolibrary.org/obo/HP_0000239
0000240	Abnormality of skull size	http://purl.obolibrary.org/obo/HP_0000240
0000242	Parietal bossing	http://purl.obolibrary.org/obo/HP_0000242
0000243	Trigonocephaly	http://purl.obolibrary.org/obo/HP_0000243
0000244	Brachyturricephaly	http://purl.obolibrary.org/obo/HP_0000244
0000245	Abnormality of the paranasal sinuses	http://purl.obolibrary.org/obo/HP_0000245
0000246	Sinusitis	http://purl.obolibrary.org/obo/HP_0000246
0000248	Brachycephaly	http://purl.obolibrary.org/obo/HP_0000248
0000250	Dense calvaria	http://purl.obolibrary.org/obo/HP_0000250
0000252	Microcephaly	http://purl.obolibrary.org/obo/HP_0000252
0000253	Progressive microcephaly	http://purl.obolibrary.org/obo/HP_0000253
0000255	Acute sinusitis	http://purl.obolibrary.org/obo/HP_0000255
0000256	obsolete Macrocephaly due to hydrocephalus	http://purl.obolibrary.org/obo/HP_0000256
0000260	Wide anterior fontanel	http://purl.obolibrary.org/obo/HP_0000260
0000262	Turricephaly	http://purl.obolibrary.org/obo/HP_0000262
0000263	Oxycephaly	http://purl.obolibrary.org/obo/HP_0000263
0000264	Abnormality of the mastoid	http://purl.obolibrary.org/obo/HP_0000264
0000265	Mastoiditis	http://purl.obolibrary.org/obo/HP_0000265
0000267	Cranial asymmetry	http://purl.obolibrary.org/obo/HP_0000267
0000268	Dolichocephaly	http://purl.obolibrary.org/obo/HP_0000268
0000269	Prominent occiput	http://purl.obolibrary.org/obo/HP_0000269
0000270	Delayed cranial suture closure	http://purl.obolibrary.org/obo/HP_0000270
0000271	Abnormality of the face	http://purl.obolibrary.org/obo/HP_0000271
0000272	Malar flattening	http://purl.obolibrary.org/obo/HP_0000272
0000273	Facial grimacing	http://purl.obolibrary.org/obo/HP_0000273
0000274	Small face	http://purl.obolibrary.org/obo/HP_0000274
0000275	Narrow face	http://purl.obolibrary.org/obo/HP_0000275
0000276	Long face	http://purl.obolibrary.org/obo/HP_0000276
0000277	Abnormality of the mandible	http://purl.obolibrary.org/obo/HP_0000277
0000278	Retrognathia	http://purl.obolibrary.org/obo/HP_0000278
0000280	Coarse facial features	http://purl.obolibrary.org/obo/HP_0000280
0000282	Facial edema	http://purl.obolibrary.org/obo/HP_0000282
0000283	Broad face	http://purl.obolibrary.org/obo/HP_0000283
0000284	obsolete Abnormality of the ocular region	http://purl.obolibrary.org/obo/HP_0000284
0000286	obsolete Prominent epicanthal folds	http://purl.obolibrary.org/obo/HP_0000286
0000287	Increased facial adipose tissue	http://purl.obolibrary.org/obo/HP_0000287
0000288	Abnormality of the philtrum	http://purl.obolibrary.org/obo/HP_0000288
0000289	Broad philtrum	http://purl.obolibrary.org/obo/HP_0000289
0000290	Abnormality of the forehead	http://purl.obolibrary.org/obo/HP_0000290
0000291	Abnormality of facial adipose tissue	http://purl.obolibrary.org/obo/HP_0000291
0000292	Loss of facial adipose tissue	http://purl.obolibrary.org/obo/HP_0000292
0000293	Full cheeks	http://purl.obolibrary.org/obo/HP_0000293
0000294	Low anterior hairline	http://purl.obolibrary.org/obo/HP_0000294
0000295	Doll-like facies	http://purl.obolibrary.org/obo/HP_0000295
0000297	Facial hypotonia	http://purl.obolibrary.org/obo/HP_0000297
0000298	Mask-like facies	http://purl.obolibrary.org/obo/HP_0000298
0000300	Oval face	http://purl.obolibrary.org/obo/HP_0000300
0000301	Abnormality of facial musculature	http://purl.obolibrary.org/obo/HP_0000301
0000303	Mandibular prognathia	http://purl.obolibrary.org/obo/HP_0000303
0000306	Abnormality of the chin	http://purl.obolibrary.org/obo/HP_0000306
0000307	Pointed chin	http://purl.obolibrary.org/obo/HP_0000307
0000308	Microretrognathia	http://purl.obolibrary.org/obo/HP_0000308
0000309	Abnormality of the midface	http://purl.obolibrary.org/obo/HP_0000309
0000311	Round face	http://purl.obolibrary.org/obo/HP_0000311
0000375	Abnormal cochlea morphology	http://purl.obolibrary.org/obo/HP_0000375
0000376	Incomplete partition of the cochlea type II	http://purl.obolibrary.org/obo/HP_0000376
0000377	Abnormality of the pinna	http://purl.obolibrary.org/obo/HP_0000377
0000378	Cupped ear	http://purl.obolibrary.org/obo/HP_0000378
0000381	Stapes ankylosis	http://purl.obolibrary.org/obo/HP_0000381
0000383	Abnormality of periauricular region	http://purl.obolibrary.org/obo/HP_0000383
0000384	Preauricular skin tag	http://purl.obolibrary.org/obo/HP_0000384
0000385	Small earlobe	http://purl.obolibrary.org/obo/HP_0000385
0000387	Absent earlobe	http://purl.obolibrary.org/obo/HP_0000387
0000388	Otitis media	http://purl.obolibrary.org/obo/HP_0000388
0000389	Chronic otitis media	http://purl.obolibrary.org/obo/HP_0000389
0000391	Thickened helices	http://purl.obolibrary.org/obo/HP_0000391
0000394	Lop ear	http://purl.obolibrary.org/obo/HP_0000394
0000395	Prominent antihelix	http://purl.obolibrary.org/obo/HP_0000395
0000396	Overfolded helix	http://purl.obolibrary.org/obo/HP_0000396
0000399	Prelingual sensorineural hearing impairment	http://purl.obolibrary.org/obo/HP_0000399
0000400	Macrotia	http://purl.obolibrary.org/obo/HP_0000400
0000402	Stenosis of the external auditory canal	http://purl.obolibrary.org/obo/HP_0000402
0000403	Recurrent otitis media	http://purl.obolibrary.org/obo/HP_0000403
0000405	Conductive hearing impairment	http://purl.obolibrary.org/obo/HP_0000405
0000407	Sensorineural hearing impairment	http://purl.obolibrary.org/obo/HP_0000407
0000408	Progressive sensorineural hearing impairment	http://purl.obolibrary.org/obo/HP_0000408
0000410	Mixed hearing impairment	http://purl.obolibrary.org/obo/HP_0000410
0000411	Protruding ear	http://purl.obolibrary.org/obo/HP_0000411
0000413	Atresia of the external auditory canal	http://purl.obolibrary.org/obo/HP_0000413
0000414	Bulbous nose	http://purl.obolibrary.org/obo/HP_0000414
0000415	Abnormality of the choanae	http://purl.obolibrary.org/obo/HP_0000415
0000417	Slender nose	http://purl.obolibrary.org/obo/HP_0000417
0000418	Narrow nasal ridge	http://purl.obolibrary.org/obo/HP_0000418
0000419	Abnormality of the nasal septum	http://purl.obolibrary.org/obo/HP_0000419
0000420	Short nasal septum	http://purl.obolibrary.org/obo/HP_0000420
0000421	Epistaxis	http://purl.obolibrary.org/obo/HP_0000421
0000422	Abnormal nasal bridge morphology	http://purl.obolibrary.org/obo/HP_0000422
0000426	Prominent nasal bridge	http://purl.obolibrary.org/obo/HP_0000426
0000429	Abnormality of the nasal alae	http://purl.obolibrary.org/obo/HP_0000429
0000430	Underdeveloped nasal alae	http://purl.obolibrary.org/obo/HP_0000430
0000431	Wide nasal bridge	http://purl.obolibrary.org/obo/HP_0000431
0000433	Abnormal nasal mucosa morphology	http://purl.obolibrary.org/obo/HP_0000433
0000434	Nasal mucosa telangiectasia	http://purl.obolibrary.org/obo/HP_0000434
0000436	Abnormality of the nasal tip	http://purl.obolibrary.org/obo/HP_0000436
0000437	Depressed nasal tip	http://purl.obolibrary.org/obo/HP_0000437
0000444	Convex nasal ridge	http://purl.obolibrary.org/obo/HP_0000444
0000445	Wide nose	http://purl.obolibrary.org/obo/HP_0000445
0000511	Vertical supranuclear gaze palsy	http://purl.obolibrary.org/obo/HP_0000511
0000512	Abnormal electroretinogram	http://purl.obolibrary.org/obo/HP_0000512
0000514	Slow saccadic eye movements	http://purl.obolibrary.org/obo/HP_0000514
0000517	Abnormality of the lens	http://purl.obolibrary.org/obo/HP_0000517
0000518	obsolete Total cataract	http://purl.obolibrary.org/obo/HP_0000518
0000519	obsolete Nonnuclear polymorphic congenital cataract	http://purl.obolibrary.org/obo/HP_0000519
0000520	Proptosis	http://purl.obolibrary.org/obo/HP_0000520
0000522	Alacrima	http://purl.obolibrary.org/obo/HP_0000522
0000523	Subcapsular cataract	http://purl.obolibrary.org/obo/HP_0000523
0000524	Conjunctival telangiectasia	http://purl.obolibrary.org/obo/HP_0000524
0000525	Abnormality iris morphology	http://purl.obolibrary.org/obo/HP_0000525
0000526	obsolete Partial aniridia	http://purl.obolibrary.org/obo/HP_0000526
0000527	Long eyelashes	http://purl.obolibrary.org/obo/HP_0000527
0000528	Anophthalmia	http://purl.obolibrary.org/obo/HP_0000528
0000529	Progressive visual loss	http://purl.obolibrary.org/obo/HP_0000529
0000531	Corneal crystals	http://purl.obolibrary.org/obo/HP_0000531
0000532	obsolete Chorioretinopathy	http://purl.obolibrary.org/obo/HP_0000532
0000533	obsolete Choroidal sclerosis	http://purl.obolibrary.org/obo/HP_0000533
0000534	Abnormal eyebrow morphology	http://purl.obolibrary.org/obo/HP_0000534
0000535	Sparse and thin eyebrow	http://purl.obolibrary.org/obo/HP_0000535
0000537	Epicanthus inversus	http://purl.obolibrary.org/obo/HP_0000537
0000538	Pseudopapilledema	http://purl.obolibrary.org/obo/HP_0000538
0000539	Abnormality of refraction	http://purl.obolibrary.org/obo/HP_0000539
0000540	Hypermetropia	http://purl.obolibrary.org/obo/HP_0000540
0000541	Retinal detachment	http://purl.obolibrary.org/obo/HP_0000541
0000542	Impaired ocular adduction	http://purl.obolibrary.org/obo/HP_0000542
0000543	Optic disc pallor	http://purl.obolibrary.org/obo/HP_0000543
0000544	External ophthalmoplegia	http://purl.obolibrary.org/obo/HP_0000544
0000545	obsolete Congenital myopia	http://purl.obolibrary.org/obo/HP_0000545
0000546	obsolete Progressive retinal degeneration	http://purl.obolibrary.org/obo/HP_0000546
0000547	obsolete Tapetoretinal degeneration	http://purl.obolibrary.org/obo/HP_0000547
0000548	Cone/cone-rod dystrophy	http://purl.obolibrary.org/obo/HP_0000548
0000549	Abnormal conjugate eye movement	http://purl.obolibrary.org/obo/HP_0000549
0000550	Undetectable electroretinogram	http://purl.obolibrary.org/obo/HP_0000550
0000551	Color vision defect	http://purl.obolibrary.org/obo/HP_0000551
0000552	Tritanomaly	http://purl.obolibrary.org/obo/HP_0000552
0000553	Abnormal uvea morphology	http://purl.obolibrary.org/obo/HP_0000553
0000554	Uveitis	http://purl.obolibrary.org/obo/HP_0000554
0000124	Renal tubular dysfunction	http://purl.obolibrary.org/obo/HP_0000124
0000125	Pelvic kidney	http://purl.obolibrary.org/obo/HP_0000125
0000126	Hydronephrosis	http://purl.obolibrary.org/obo/HP_0000126
0000127	Renal salt wasting	http://purl.obolibrary.org/obo/HP_0000127
0000128	Renal potassium wasting	http://purl.obolibrary.org/obo/HP_0000128
0000130	Abnormality of the uterus	http://purl.obolibrary.org/obo/HP_0000130
0000131	Uterine leiomyoma	http://purl.obolibrary.org/obo/HP_0000131
0000132	obsolete Hypermenorrhea	http://purl.obolibrary.org/obo/HP_0000132
0000133	Gonadal dysgenesis	http://purl.obolibrary.org/obo/HP_0000133
0000134	Female hypogonadism	http://purl.obolibrary.org/obo/HP_0000134
0000135	Hypogonadism	http://purl.obolibrary.org/obo/HP_0000135
0000136	Bifid uterus	http://purl.obolibrary.org/obo/HP_0000136
0000137	Abnormality of the ovary	http://purl.obolibrary.org/obo/HP_0000137
0000138	Ovarian cyst	http://purl.obolibrary.org/obo/HP_0000138
0000139	Uterine prolapse	http://purl.obolibrary.org/obo/HP_0000139
0000140	Abnormality of the menstrual cycle	http://purl.obolibrary.org/obo/HP_0000140
0000141	Amenorrhea	http://purl.obolibrary.org/obo/HP_0000141
0000142	Abnormal vagina morphology	http://purl.obolibrary.org/obo/HP_0000142
0000143	Rectovaginal fistula	http://purl.obolibrary.org/obo/HP_0000143
0000144	Decreased fertility	http://purl.obolibrary.org/obo/HP_0000144
0000145	Transverse vaginal septum	http://purl.obolibrary.org/obo/HP_0000145
0000147	Polycystic ovaries	http://purl.obolibrary.org/obo/HP_0000147
0000148	Vaginal atresia	http://purl.obolibrary.org/obo/HP_0000148
0000149	Ovarian gonadoblastoma	http://purl.obolibrary.org/obo/HP_0000149
0000150	Gonadoblastoma	http://purl.obolibrary.org/obo/HP_0000150
0000151	Aplasia of the uterus	http://purl.obolibrary.org/obo/HP_0000151
0000152	Abnormality of head or neck	http://purl.obolibrary.org/obo/HP_0000152
0000153	Abnormality of the mouth	http://purl.obolibrary.org/obo/HP_0000153
0000154	Wide mouth	http://purl.obolibrary.org/obo/HP_0000154
0000155	Oral ulcer	http://purl.obolibrary.org/obo/HP_0000155
0000157	Abnormality of the tongue	http://purl.obolibrary.org/obo/HP_0000157
0000158	Macroglossia	http://purl.obolibrary.org/obo/HP_0000158
0000159	Abnormal lip morphology	http://purl.obolibrary.org/obo/HP_0000159
0000160	Narrow mouth	http://purl.obolibrary.org/obo/HP_0000160
0000161	Median cleft lip	http://purl.obolibrary.org/obo/HP_0000161
0000162	Glossoptosis	http://purl.obolibrary.org/obo/HP_0000162
0000163	Abnormal oral cavity morphology	http://purl.obolibrary.org/obo/HP_0000163
0000164	Abnormality of the dentition	http://purl.obolibrary.org/obo/HP_0000164
0000166	Severe periodontitis	http://purl.obolibrary.org/obo/HP_0000166
0000168	Abnormality of the gingiva	http://purl.obolibrary.org/obo/HP_0000168
0000169	Gingival fibromatosis	http://purl.obolibrary.org/obo/HP_0000169
0000171	Microglossia	http://purl.obolibrary.org/obo/HP_0000171
0000172	Abnormality of the uvula	http://purl.obolibrary.org/obo/HP_0000172
0000174	Abnormal palate morphology	http://purl.obolibrary.org/obo/HP_0000174
0000175	obsolete Cleft secondary palate	http://purl.obolibrary.org/obo/HP_0000175
0000176	Submucous cleft hard palate	http://purl.obolibrary.org/obo/HP_0000176
0000177	Abnormality of upper lip	http://purl.obolibrary.org/obo/HP_0000177
0000178	Abnormality of lower lip	http://purl.obolibrary.org/obo/HP_0000178
0000179	Thick lower lip vermilion	http://purl.obolibrary.org/obo/HP_0000179
0000180	Lobulated tongue	http://purl.obolibrary.org/obo/HP_0000180
0000182	Movement abnormality of the tongue	http://purl.obolibrary.org/obo/HP_0000182
0000183	Difficulty in tongue movements	http://purl.obolibrary.org/obo/HP_0000183
0000185	Cleft soft palate	http://purl.obolibrary.org/obo/HP_0000185
0000187	Broad alveolar ridges	http://purl.obolibrary.org/obo/HP_0000187
0000188	Short upper lip	http://purl.obolibrary.org/obo/HP_0000188
0000189	Narrow palate	http://purl.obolibrary.org/obo/HP_0000189
0000190	Abnormal oral frenulum morphology	http://purl.obolibrary.org/obo/HP_0000190
0000191	Accessory oral frenulum	http://purl.obolibrary.org/obo/HP_0000191
0000193	obsolete Cleft of uvula	http://purl.obolibrary.org/obo/HP_0000193
0000194	Open mouth	http://purl.obolibrary.org/obo/HP_0000194
0000196	Lower lip pit	http://purl.obolibrary.org/obo/HP_0000196
0000197	Abnormal parotid gland morphology	http://purl.obolibrary.org/obo/HP_0000197
0000198	Absence of Stensen duct	http://purl.obolibrary.org/obo/HP_0000198
0000199	Tongue nodules	http://purl.obolibrary.org/obo/HP_0000199
0000200	Short lingual frenulum	http://purl.obolibrary.org/obo/HP_0000200
0000201	Pierre-Robin sequence	http://purl.obolibrary.org/obo/HP_0000201
0000202	Oral cleft	http://purl.obolibrary.org/obo/HP_0000202
0000627	Posterior embryotoxon	http://purl.obolibrary.org/obo/HP_0000627
0000629	Periorbital fullness	http://purl.obolibrary.org/obo/HP_0000629
0000630	Abnormal retinal artery morphology	http://purl.obolibrary.org/obo/HP_0000630
0000631	Retinal arterial tortuosity	http://purl.obolibrary.org/obo/HP_0000631
0000632	Lacrimation abnormality	http://purl.obolibrary.org/obo/HP_0000632
0000633	Decreased lacrimation	http://purl.obolibrary.org/obo/HP_0000633
0000634	Impaired ocular abduction	http://purl.obolibrary.org/obo/HP_0000634
0000635	Blue irides	http://purl.obolibrary.org/obo/HP_0000635
0000636	Upper eyelid coloboma	http://purl.obolibrary.org/obo/HP_0000636
0000637	Long palpebral fissure	http://purl.obolibrary.org/obo/HP_0000637
0000639	Nystagmus	http://purl.obolibrary.org/obo/HP_0000639
0000640	Gaze-evoked nystagmus	http://purl.obolibrary.org/obo/HP_0000640
0000641	Dysmetric saccades	http://purl.obolibrary.org/obo/HP_0000641
0000642	Red-green dyschromatopsia	http://purl.obolibrary.org/obo/HP_0000642
0000643	Blepharospasm	http://purl.obolibrary.org/obo/HP_0000643
0000646	Amblyopia	http://purl.obolibrary.org/obo/HP_0000646
0000647	Sclerocornea	http://purl.obolibrary.org/obo/HP_0000647
0000648	Optic atrophy	http://purl.obolibrary.org/obo/HP_0000648
0000649	Abnormality of visual evoked potentials	http://purl.obolibrary.org/obo/HP_0000649
0000650	Abnormal amplitude of pattern reversal visual evoked potentials	http://purl.obolibrary.org/obo/HP_0000650
0000651	Diplopia	http://purl.obolibrary.org/obo/HP_0000651
0000652	Lower eyelid coloboma	http://purl.obolibrary.org/obo/HP_0000652
0000653	Sparse eyelashes	http://purl.obolibrary.org/obo/HP_0000653
0000654	Decreased light- and dark-adapted electroretinogram amplitude	http://purl.obolibrary.org/obo/HP_0000654
0000655	obsolete Vitreoretinal degeneration	http://purl.obolibrary.org/obo/HP_0000655
0000656	Ectropion	http://purl.obolibrary.org/obo/HP_0000656
0000657	Oculomotor apraxia	http://purl.obolibrary.org/obo/HP_0000657
0000658	Eyelid apraxia	http://purl.obolibrary.org/obo/HP_0000658
0000659	Peters anomaly	http://purl.obolibrary.org/obo/HP_0000659
0000660	Lipemia retinalis	http://purl.obolibrary.org/obo/HP_0000660
0000661	Palpebral fissure narrowing on adduction	http://purl.obolibrary.org/obo/HP_0000661
0000662	Nyctalopia	http://purl.obolibrary.org/obo/HP_0000662
0000664	Synophrys	http://purl.obolibrary.org/obo/HP_0000664
0000666	Horizontal nystagmus	http://purl.obolibrary.org/obo/HP_0000666
0000667	Phthisis bulbi	http://purl.obolibrary.org/obo/HP_0000667
0000668	Hypodontia	http://purl.obolibrary.org/obo/HP_0000668
0000670	Carious teeth	http://purl.obolibrary.org/obo/HP_0000670
0000674	Anodontia	http://purl.obolibrary.org/obo/HP_0000674
0000675	Macrodontia of permanent maxillary central incisor	http://purl.obolibrary.org/obo/HP_0000675
0000676	Abnormality of the incisor	http://purl.obolibrary.org/obo/HP_0000676
0000677	Oligodontia	http://purl.obolibrary.org/obo/HP_0000677
0000678	Dental crowding	http://purl.obolibrary.org/obo/HP_0000678
0000679	Taurodontia	http://purl.obolibrary.org/obo/HP_0000679
0000680	Delayed eruption of primary teeth	http://purl.obolibrary.org/obo/HP_0000680
0000682	Abnormality of dental enamel	http://purl.obolibrary.org/obo/HP_0000682
0000683	Grayish enamel	http://purl.obolibrary.org/obo/HP_0000683
0000684	Delayed eruption of teeth	http://purl.obolibrary.org/obo/HP_0000684
0000685	Hypoplasia of teeth	http://purl.obolibrary.org/obo/HP_0000685
0000687	Widely spaced teeth	http://purl.obolibrary.org/obo/HP_0000687
0000689	Dental malocclusion	http://purl.obolibrary.org/obo/HP_0000689
0000749	Paroxysmal bursts of laughter	http://purl.obolibrary.org/obo/HP_0000749
0000750	Delayed speech and language development	http://purl.obolibrary.org/obo/HP_0000750
0000751	Personality changes	http://purl.obolibrary.org/obo/HP_0000751
0000752	Hyperactivity	http://purl.obolibrary.org/obo/HP_0000752
0000753	Autism with high cognitive abilities	http://purl.obolibrary.org/obo/HP_0000753
0000756	Agoraphobia	http://purl.obolibrary.org/obo/HP_0000756
0000757	Lack of insight	http://purl.obolibrary.org/obo/HP_0000757
0000758	Impaired use of nonverbal behaviors	http://purl.obolibrary.org/obo/HP_0000758
0000759	Abnormal peripheral nervous system morphology	http://purl.obolibrary.org/obo/HP_0000759
0000762	Decreased nerve conduction velocity	http://purl.obolibrary.org/obo/HP_0000762
