495	C1237
496	C91
497	C227
498	C1382
499	C220
500	C590
501	C791
502	C1023
503	C588
504	C263
505	C435
506	C306
507	C983
508	C497
509	C575
510	C448
511	C653
512	C1383
513	C634
514	C13
515	C482
516	C1025
517	C914
518	C61
519	C650
520	C811
521	C935
522	C479
523	C1354
524	C625
525	C984
526	C845
527	C63
528	C1312
529	C290
530	C1128
531	C416
532	C593
533	C1092
534	C602
535	C84
536	C55
537	C632
538	C1180
539	C1359
540	C452
541	C660
542	C1246
543	C453
544	C271
545	C66
546	C7
547	C675
548	C1435
549	C1392
550	C235
551	C892
552	C438
553	C1386
554	C1374
555	C265
556	C189
557	C555
558	C683
559	C779
560	C18
561	C1358
562	C1260
563	C367
564	C489
565	C1224
566	C847
567	C1042
568	C849
569	C458
570	C132
571	C1360
572	C719
573	C365
574	C12
575	C243
576	C180
577	C241
578	C944
579	C326
580	C425
581	C1144
582	C77
583	C53
584	C419
585	C513
586	C308
587	C178
588	C531
589	C1210
590	C328
591	C1356
592	C1143
